S.no,Brand,Model,Specifications / Review link,Price ,Comment,Category,Type,Links,Region,Polarity,Agreement,Subjectivity,Confidence
,Triumph,Street Triple RS and R,,,"Hello, nice bike and to be honest, I find almost 12000 for sone well made, well equipped and I think the service intervals are not that much, even humanely. But you have to have them first!",,,,Germany,P,AGREEMENT,SUBJECTIVE,100
,Triumph,Street Triple RS and R,,,"Such an ingenious part... if only it weren't for the durability and Triumph weren't currently developing a hell of a Speed ​​Triple that would optically be a case for my top 5 and which I would actually buy like that 😍 Actually, the street would love it , but somehow the engine rocking the competition to the ground seems over-engineered. The engine runs better than some 1000s 😅 ",,,,Germany,NEU,DISAGREEMENT,SUBJECTIVE,86
,Triumph,Street Triple RS and R,,,"Unfortunately, the engine damage during the motorcycle endurance test has reduced my confidence in the Street Triple. It's noticeable that with 2 machines at about 30k km the engines break down",,,,Germany,N,AGREEMENT,OBJECTIVE,92
,Triumph,Street Triple RS and R,,,Just did a test drive with the machine yesterday. Can I confirm everything that you have stated and said here. A real fun machine!!!,,,,Germany,P,AGREEMENT,OBJECTIVE,95
,Triumph,Street Triple RS and R,,,"the brake lever or Brembo MCS brake pump, the little wheel you show is not for adjusting the width of the brake lever (this can be seen further to the left), but for adjusting the pressure point of the brake (19, 20 or 21) - almost how snappy they are Brake reacts to 1mm lever travel. Very cool feature, already tested it myself, and unfortunately the Triple R no longer has this brake pump in MY 2020.",,,,Germany,NEU,DISAGREEMENT,SUBJECTIVE,92
,Triumph,Street Triple RS and R,,,"Unfortunately, I didn't find them that cool, even after an extensive test drive on the RS. Looks great, the first Streety that I actually like. Engine, sound great, but I found the draft almost boringly neutral. The world blurs incredibly fast, but also quite ""subtle"". I found the speedometer terrible in terms of readability, not to mention the rev counter. Ergonomics of the controls wasn't really mine either. Should I reach for the turn signal, I was stuck on the Jobdial and vice versa. Mirrors are great, but should also be a little further away from the handle, as it can lead to annoying pressure points on the hand, E-Gas should also be a little more controllable in the low-load range, but otherwise all in all a great machine... Mine works anyway tendency (coming from a 600cc super sports bike)",,,,Germany,P,DISAGREEMENT,SUBJECTIVE,94
,Triumph,Street Triple RS and R,,,"the motorcycle test there have been serious doubts about the durability. There has probably never been a double total loss in the motorcycle endurance test history. The statement by the Triumph engineers, who said after the first total failure: It is probably an isolated case, is also put into perspective. Thank goodness at least the drivers survived.Personally, I would rather go for the Kawasaki Z900 because it's 2000 euros cheaper and it just looks better in terms of optics👍",,,,Germany,P,DISAGREEMENT,SUBJECTIVE,84
,Triumph,Street Triple RS and R,,,"I think the Speed ​​Triple is great, but the lights in front 😬 Exactly, you want to take your head off.....🙈",,,,Germany,P+,AGREEMENT,SUBJECTIVE,100
,Triumph,Street Triple RS and R,,,I think Triumph should have laid the clutch cable in such a way that the view on the display is really clear 💪💪 otherwise I think the bike is great 🤗,,,,Germany,P+,AGREEMENT,SUBJECTIVE,98
,Triumph,Street Triple RS and R,,,"Personally, I would rather go for the Kawasaki Z900 because it's 2000 euros cheaper and it just looks better in terms of optics👍",,,,Germany,P,AGREEMENT,SUBJECTIVE,100
,Triumph,Street Triple RS and R,,,I've sat on it before and you can see it here in the test. The clutch cable is in the middle of the field of view of the display. I have no idea who designed it that way and why...,,,,Germany,N,AGREEMENT,OBJECTIVE,92
,Triumph,Street Triple RS and R,,,This lamp mask is so unspeakably ugly. That hurts,,,,Germany,N,AGREEMENT,SUBJECTIVE,100
,Triumph,Street Triple RS and R,,,So the headlights ........ my face are ugly. If you look at the bike from the side you really get the puke and laugh from the front. How can you design something like that?,,,,Germany,NEU,DISAGREEMENT,SUBJECTIVE,94
,Triumph,Street Triple RS and R,,,".After reading that the 2020 RS had a better low and mid range I considered changing my 2018 R to the RS but after testing both the RS and R back to back I found that the R is still a better road bike with more comfortable suspension and still better acceleration, the RS has it at the very top end but how often do we get there apart from the track? I miss my 2018 Rs TFT but the quickshifter/auto blipper more than compensates for this so I'm extremely happy with my new 2020 R!",,,https://www.youtube.com/watch?v=ivw3rINPNic,India,P,DISAGREEMENT,SUBJECTIVE,92
,Triumph,Street Triple RS and R,,,KTM's may come and but the triumphs are here for ever. Especially the triple.....literally took me to my wit's end. Such a powerful yet well mannered machine.,,,,India,P+,AGREEMENT,SUBJECTIVE,100
,Triumph,Street Triple RS and R,,,"Ground clearance is 165mm. That is my dream bike. More power, good ground clearance, lower seat height option. This is a dream bike for shorter riders.",,,,India,P,AGREEMENT,SUBJECTIVE,100
,Triumph,Street Triple RS and R,,,"Mad mad machine, absolute monster it is!",,,,India,N,AGREEMENT,SUBJECTIVE,100
,Triumph,Street Triple RS and R,,,My dream bike as of current standards❤️. Currently i have pulsar 180 Will be buying ktm390. After that its all street triple,,,,India,P,AGREEMENT,OBJECTIVE,100
,Triumph,Street Triple RS and R,,,New value king in the India middle weight ! Well done Triumph!,,,,India,P+,AGREEMENT,SUBJECTIVE,100
,Triumph,Street Triple RS and R,,,"I still ride the old Z800 while my brother had this exact new Speed Triple R. I am 5'10 and my Z feels heavy in traffic and low speed corners but this bike is pure madness. Its lightweight compared to my z800, it feels more like riding a Ktm duke390 on steroids, but one thing i dont like is the ground clearance which almost scrape every speed bumps.",,,,India,N,DISAGREEMENT,SUBJECTIVE,94
,Triumph,Street Triple RS and R,,,"Was waiting for the Autocar Verdict.Great Bike, my only issue is luggage carrying ability while touring, can the rear seat hold a Rynox or Dirtsack touring setup? Shouldn’t be a problem. I’ve toured on a Street Triple with luggage",,,,India,P,DISAGREEMENT,OBJECTIVE,86
,Triumph,Street Triple RS and R,,,"Yes the new triumph street triple r is a fantastic middle weight bike .it looks very cool and sporty,  the 765 cc engine is smooth & refined, the built quality is impressive, and that 3 cylinder sounds superb. Their is no doubt that its very capable middle weight bike, it can be used on the city as well as on the  highway and very good bike for the race track to. At rupees 8.84 lacks The new street triple is an all-round package. 
Waiting to see the comparison between this and the KTM 790 DUKE.",,,,India,P,DISAGREEMENT,SUBJECTIVE,84
,Triumph,Street Triple RS and R,,,I like Kawasaki Z900 because it's 84 thousands cheaper than this and it also gets TFT display,,,,India,P,AGREEMENT,SUBJECTIVE,100
,Triumph,Street Triple RS and R,,,Only if they had better head for bike Asthetics would on next level,,,,India,P,AGREEMENT,SUBJECTIVE,100
,Triumph,Street Triple RS and R,,,Kawasaki z900 is still the vfm king,,,,India,NONE,AGREEMENT,OBJECTIVE,100
,Triumph,Street Triple RS and R,,,Am I the only one who wants a different headlight?,,,,India,NONE,AGREEMENT,OBJECTIVE,100
,Triumph,Street Triple RS and R,,,This bike will look ridiculous in 5 years,,,,India,N,AGREEMENT,OBJECTIVE,100
,Triumph,Street Triple RS and R,,,"What about engine heat and hot air thrown on rider by radiator fan?? Definitely present, but not extreme",,,,India,P,AGREEMENT,OBJECTIVE,100
,Triumph,Street Triple RS and R,,,"I don't understand why people are still buying Z900. This has Brembo radially mounted brakes, Pirelli tires, quick shifter and light weight along with better built quality. All this for a premium of just INR 84 k over Z900. Still a steal!",,,,India,P,DISAGREEMENT,SUBJECTIVE,86
,Triumph,Street Triple RS and R,,,The headlights looked better before I think... now it looks like a cartoon character from the front 👀,,,,India,P,AGREEMENT,SUBJECTIVE,100
,Triumph,Street Triple RS and R,,,Plz change the head light.. that mantis eyes light weird,,,,India,N,AGREEMENT,OBJECTIVE,100
,Triumph,Street Triple RS and R,,,Ugly headlights,,,,India,N,AGREEMENT,SUBJECTIVE,100
,Triumph,Street Triple RS and R,,,9 lakh bike and still have analog dials,,,,India,NONE,AGREEMENT,OBJECTIVE,100
,Triumph,Street Triple RS and R,,,"This looks like the worst bike I have ever seen, I wanna know why people are crazy about it? Can anyone enlighten me?",,,,India,P+,AGREEMENT,SUBJECTIVE,100
,Triumph,Street Triple RS and R,,,"As owner: Pro: - driving position: the front end feels good even though it does not have a loaded position like a super sports car, you don't get tired even after 400-450 km laps (a minimum of pain in the legs because they feel slightly too much folded, I'm 1.80 tall). - powerful and modular braking, it could be even better if the radial pump remained instead of the axial nissin, very good braided hoses (jap take a cue) - engine: wonderful delivery (at any speed and in any gear you don't feel the need to downshift), nice sound to be euro5, in the mountains with third gear you do what you want (from 3000 to 12000 rpm the engine always pulls), too bad the excessive on-off on the gas especially in second gear and in the sports map .




- finishes: the bike is really well made to cost 10k, some small imperfections on the control blocks On the handlebar, more than forgivable - gearbox: fast and easy to maneuver, the quickshifter is a wonderful gem in sports driving to eliminate change times gear. -heat: the bike warms up very little if you are dressed in technical clothing (I have no experience with short clothes, if it were up to me I would forbid to ride on two wheels in ""beach"" clothes), only a slight warm-up of the right foot due to the exhaust (probably eliminated with an aftermarket muffler)


-Diablo Rosso 3 original equipment: great folds, excellent wet and wet behavior, good resistance to the motorway, it is not obvious to find such a suitable tire already fitted as original equipment. Cons: - standard rear mono adjustment: probably due to my weight (80 kg dressed) it tends to pump excessively on the undulations of the asphalt, especially in the pronounced folds, excellent move by Triumph to write in the booklet the recommended calibrations on the base the type of use. - autonomy: the combination of a small tank and low fuel consumption will force you to refuel every 200-220 km of happy driving.




- aerodynamic protection: this is to be expected from a naked, forget long motorway sections at over 110 km / h, the aftermarket fairings do not improve much if you are tall. In general I recommend this bike, I do not find the RS 2020/21 version very sensible for the following reasons: - I don't see the 2000 euro justified: the showa fork of the RS is scarce like that of the R, the 5 HP of the engine are only mapping . With that money difference we get radial pump, mono, front forks and map of much higher quality. -TFT display: the tachometer of the RS is something ridiculous to the nth level, totally illegible",,,https://www.youtube.com/watch?v=V2A27zKsa5U,Italy,P,DISAGREEMENT,SUBJECTIVE,76
,Triumph,Street Triple RS and R,,,Simply the best sporty medium naked,,,,Italy,P+,AGREEMENT,SUBJECTIVE,100
,Triumph,Street Triple RS and R,,,I'd take it just for that gear. Too bad about the swingarm. I miss the single arm of the old speed,,,,Italy,N,DISAGREEMENT,SUBJECTIVE,94
,Triumph,Street Triple RS and R,,,A round of applause to Triumph for the counter-current choice of the dashboard. I love the needle tachometer ,,,,Italy,P+,AGREEMENT,SUBJECTIVE,100
,Triumph,Street Triple RS and R,,,"Am I the only one who prefers the analog tachometer?  ; no I like it better too! and I'm 21 ; No, tachometers should always be analog, like nice watches, they are always analog. Not for nothing the new 992 GT3 has the tachometer ..... analog!",,,,Italy,P,DISAGREEMENT,SUBJECTIVE,86
